patient,drug,n_rows,n_plates,n_plates_even,n_plates_half0,n_plates_half1,n_dose_levels,frac_untestable
ACH-000558,Budesonide,188130,3,False,1,2,3,0.5590017541062031
ACH-000558,Busulfan,250840,4,True,2,2,3,0.5182108116727795
ACH-000558,CP21R7,188130,3,False,1,2,3,0.5306330728751395
ACH-000558,Cabozantinib (S-malate),188130,3,False,1,2,3,0.5639451443151012
ACH-000558,Canagliflozin,188130,3,False,1,2,3,0.6067931749322277
ACH-000558,Canagliflozin (hemihydrate),188130,3,False,1,2,3,0.5649603997235954
ACH-000558,Capivasertib,188130,3,False,1,2,3,0.5217190240790942
ACH-000558,Capmatinib,188130,3,False,1,2,3,0.5237920586828257
ACH-000558,Captopril,250840,4,True,2,2,3,0.5729468984213044
ACH-000558,Carbamazepine,188130,3,False,1,2,3,0.5712113963748472
ACH-000558,Carbidopa (monohydrate),188130,1,False,1,0,3,0.5730930739382342
ACH-000558,Celecoxib,188130,3,False,1,2,3,0.5294583532663584
ACH-000558,Cepharanthine,250840,4,True,2,2,3,0.5184141285281454
ACH-000558,Chlorhexidine (diacetate),313550,5,False,3,2,3,0.5214670706426408
ACH-000558,Ciclopirox,250840,4,True,2,2,3,0.5193509807048318
ACH-000558,Cilostazol,188130,3,False,1,2,3,0.5894487854143411
ACH-000558,Cinacalcet,188130,3,False,1,2,3,0.5605219794822729
ACH-000558,Citalopram (hydrobromide),188130,3,False,1,2,3,0.5573539573699038
ACH-000558,Clobetasol propionate,188130,3,False,1,2,3,0.5685058204433104
ACH-000558,Clofarabine,188130,3,False,1,2,3,0.5998033274863127
ACH-000558,Clonidine (hydrochloride),250840,4,True,2,2,3,0.49679875617923774
ACH-000558,Clopidogrel,188130,3,False,1,2,3,0.5663371073194068
ACH-000558,Clotrimazole,250840,4,True,2,2,3,0.5133790464040823
ACH-000558,Cloxacillin (sodium),250840,4,True,2,2,3,0.5089100621910381
ACH-000558,Cobimetinib,188130,3,False,1,2,3,0.606830383245628
ACH-000558,Crizotinib (hydrochloride),188130,3,False,1,2,3,0.5627597937596343
ACH-000558,Cyclosporin A,188130,3,False,1,2,3,0.5639504597884442
ACH-000558,Cysteamine (hydrochloride),250840,4,True,2,2,3,0.5136541221495774
ACH-000558,Cytarabine,376260,4,True,2,2,3,0.5762664115239462
ACH-000558,Cytarabine (hydrochloride),188130,3,False,1,2,3,0.5892999521607399
ACH-000558,DT-061,188130,3,False,1,2,3,0.5230638388348482
ACH-000558,DTP3,188130,3,False,2,1,3,0.5353160048902355
ACH-000558,Dabrafenib,188130,3,False,1,2,3,0.5083559240950407
ACH-000558,Daidzin,376260,4,True,2,2,3,0.5832934672832616
ACH-000558,Dapagliflozin,188130,3,False,1,2,3,0.5432254292244725
ACH-000558,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",188130,3,False,1,2,3,0.60672407377877
ACH-000558,Daptomycin,188130,1,False,1,0,3,0.5757773879763993
ACH-000558,Darinaparsin,250840,4,True,2,2,3,0.5140767022803381
ACH-000558,Darolutamide,188130,3,False,1,2,3,0.5633444958273535
ACH-000558,Decitabine,188130,3,False,1,2,3,0.6038430872269176
ACH-000558,Delamanid,188130,3,False,1,2,3,0.5649497687769096
ACH-000558,Demeclocycline,250840,4,True,2,2,3,0.5130760644235369
ACH-000558,Dexamethasone,188130,3,False,1,2,3,0.5667782916068675
ACH-000558,Dexmedetomidine,188130,3,False,1,2,3,0.5821134322011375
ACH-000558,Diammonium Glycyrrhizinate,250840,4,True,2,2,3,0.5158547281135385
ACH-000558,Digitoxin,188130,3,False,1,2,3,0.5744272577473024
ACH-000558,Dihydroartemisinin,188130,3,False,1,2,3,0.5706585871471854
ACH-000558,Dimethyl fumarate,188130,3,False,1,2,3,0.5831818423430607
ACH-000558,Dinaciclib,188130,3,False,1,2,3,0.6174879072981448
ACH-000558,Diphenhydramine,188130,3,False,1,2,3,0.5832934672832616
ACH-000558,Docetaxel,250840,4,True,2,2,3,0.5097352894275236
ACH-000558,Docetaxel (Trihydrate),188130,3,False,1,2,3,0.5925423908999097
ACH-000558,Dorzolamide (hydrochloride),188130,3,False,1,2,3,0.593653324828576
ACH-000558,Doxorubicin (hydrochloride),188130,3,False,1,2,3,0.5988412268112475
ACH-000558,Doxycycline (monohydrate),188130,3,False,1,2,3,0.6013182373890394
ACH-000558,Drospirenone,188130,3,False,1,2,3,0.5597990751076384
ACH-000558,ERK5-IN-2,188130,3,False,1,2,3,0.5066390262052836
ACH-000558,ETC-206,188130,3,False,1,2,3,0.5206825067772285
ACH-000558,EX229,188130,3,False,1,2,3,0.5237335884760538
ACH-000558,Econazole,188130,3,False,1,2,3,0.5574708977834476
ACH-000558,Edoxaban (tosylate monohydrate),188130,1,False,1,0,3,0.5728751395311753
ACH-000558,Elagolix sodium,250840,4,True,2,2,3,0.519968904480944
ACH-000558,Elimusertib hydrochloride,188130,3,False,1,2,3,0.5266783607080211
ACH-000558,Encorafenib,188130,3,False,1,2,3,0.5153882953276989
ACH-000558,Entecavir (monohydrate),188130,3,False,1,2,3,0.5867432094828045
ACH-000558,Entrectinib,188130,3,False,1,2,3,0.559974485727954
ACH-000558,Epirubicin (hydrochloride),188130,3,False,1,2,3,0.6019773560835593
ACH-000558,Eplerenone,188130,3,False,1,2,3,0.5929676287673418
ACH-000558,Erdafitinib ,188130,3,False,1,2,3,0.5269919736352522
ACH-000558,Erlotinib,188130,3,False,1,2,3,0.5914101950778717
ACH-000558,Erythromycin,188130,3,False,1,2,3,0.5651304948705682
ACH-000558,Esmolol (hydrochloride),188130,3,False,1,2,3,0.5551852442460001
ACH-000558,Estrone sulfate (potassium),188130,3,False,1,2,3,0.5690001594642002
ACH-000558,Everolimus,188130,3,False,1,2,3,0.5026311593047361
ACH-000558,Fedratinib (hydrochloride hydrate),188130,3,False,1,2,3,0.5671610056875565
ACH-000558,Fenofibrate,188130,3,False,1,2,3,0.5919736352522192
ACH-000558,Ferulic acid,188130,3,False,1,2,3,0.6000265773667145
ACH-000558,Filgotinib,188130,3,False,1,2,3,0.5525434539945783
ACH-000558,Finasteride,188130,3,False,1,2,3,0.5964439483335991
ACH-000558,Fingolimod (hydrochloride),188130,3,False,1,2,3,0.5670493807473556
ACH-000558,Flumatinib (mesylate),376260,4,True,2,2,3,0.5873730930739383
ACH-000558,Flutamide,188130,3,False,1,2,3,0.5693722425982034
ACH-000558,Fluvoxamine,188130,3,False,1,2,3,0.5961462818263966
ACH-000558,Fluvoxamine (maleate),250840,4,True,2,2,3,0.5185895391484612
ACH-000558,Folic acid,250840,4,True,2,2,3,0.5073712326582682
ACH-000558,Fostamatinib (disodium hexahydrate),188130,1,False,1,0,3,0.5797533620368894
ACH-000558,Fulvestrant,188130,3,False,1,2,3,0.5573752192632754
ACH-000558,Fumaric acid,376260,4,True,2,2,3,0.5784510710678786
ACH-000558,Furosemide,250840,4,True,2,2,3,0.5170068569606123
ACH-000558,Fusidic acid,250840,4,True,2,2,3,0.5092728432466911
ACH-000558,Futibatinib,188130,3,False,1,2,3,0.528884282145325
ACH-000558,GSK1059615,188130,3,False,1,2,3,0.5117950353478977
ACH-000558,Gallic acid,250840,4,True,2,2,3,0.5082323393398183
ACH-000558,Gallic acid (hydrate),250840,4,True,2,2,3,0.5156833040982299
ACH-000558,Gefitinib,188130,3,False,1,2,3,0.5496146281826396
ACH-000558,Gemcitabine,188130,3,False,1,2,3,0.5027587306649657
ACH-000558,Gemfibrozil,250840,4,True,2,2,3,0.5147982777866369
ACH-000558,Glasdegib,188130,1,False,1,0,3,0.5668846010737256
ACH-000558,Glycyrrhizic acid,188130,3,False,1,2,3,0.6092329771966194
ACH-000558,Goserelin (acetate),250840,4,True,2,2,3,0.5005342050709616
ACH-000558,HI-TOPK-032,188130,3,False,1,2,3,0.5254930101525541
ACH-000558,Harringtonine,188130,3,False,1,2,3,0.5963535852867697
ACH-000558,Hesperidin,188130,3,False,1,2,3,0.6009939935151225
ACH-000558,Hexylresorcinol,250840,4,True,2,2,3,0.49943390208898103
ACH-000558,Homoharringtonine,250840,4,True,2,2,3,0.5036796364216234
ACH-000558,Hydroxyfasudil,250840,4,True,2,2,3,0.5440878647743581
ACH-000558,Hydroxyurea,188130,3,False,1,2,3,0.6058948599372774
ACH-000558,IQ 1,188130,3,False,1,2,3,0.5288895976186679
ACH-000558,Idarubicin (hydrochloride),250840,4,True,2,2,3,0.4901451124222612
ACH-000558,Idoxuridine,188130,3,False,1,2,3,0.566326476372721
ACH-000558,Imiquimod (hydrochloride),188130,3,False,1,2,3,0.5700473077127518
ACH-000558,Imiquimod (maleate),188130,3,False,1,2,3,0.6089353106894169
ACH-000558,Indacaterol (maleate),188130,3,False,1,2,3,0.5570562908627014
ACH-000558,Infigratinib,188130,3,False,1,2,3,0.5135331951310265
ACH-000558,Ipatasertib,188130,3,False,1,2,3,0.5221974166799553
ACH-000558,Irinotecan,188130,3,False,1,2,3,0.5044437357146654
ACH-000558,Irinotecan (hydrochloride),376260,4,True,2,2,3,0.589913889331845
ACH-000558,Isocorydine,250840,4,True,2,2,3,0.5126455110827619
ACH-000558,Ivabradine (hydrochloride),188130,1,False,1,0,3,0.5889650773401371
ACH-000558,Ivermectin,188130,3,False,1,2,3,0.5652846435975124
ACH-000558,Ixazomib,188130,3,False,1,2,3,0.5276404613830862
ACH-000558,Ixazomib citrate,188130,3,False,1,2,3,0.562828894913092
ACH-000558,L-Eflornithine (monohydrochloride),188130,3,False,1,2,3,0.5689629511508
ACH-000558,L-Thyroxine (sodium salt pentahydrate),250840,4,True,2,2,3,0.5246730983894116
ACH-000558,LB-100,188130,3,False,1,2,3,0.5164460745229362
ACH-000558,LJI308,188130,3,False,1,2,3,0.5326688991654707
ACH-000558,LY-2584702 (tosylate salt),188130,3,False,1,2,3,0.5375910274809972
ACH-000558,LY2090314,188130,3,False,1,2,3,0.5164248126295646
ACH-000558,Lactate (calcium),188130,3,False,1,2,3,0.5599372774145538
ACH-000558,Lapatinib ditosylate,188130,3,False,1,2,3,0.5145962897996067
ACH-000558,Larotrectinib,250840,4,True,2,2,3,0.5081247010046245
ACH-000558,Larotrectinib sulfate,188130,1,False,1,0,3,0.5779195237335885
ACH-000558,Lenalidomide (hemihydrate),250840,4,True,2,2,3,0.5225283048955509
ACH-000558,Levobupivacaine (hydrochloride),188130,3,False,1,2,3,0.5890129166002233
ACH-000558,Lidocaine (hydrochloride),250840,4,True,2,2,3,0.524796683144634
ACH-000558,Ligustrazine,188130,3,False,1,2,3,0.5962100675065115
ACH-000558,Lipoic acid,250840,4,True,2,2,3,0.5057646308403764
ACH-000558,Lonafarnib,188130,3,False,1,2,3,0.5237282730027109
ACH-000558,Loperamide (hydrochloride),188130,3,False,1,2,3,0.5629298889066071
ACH-000558,Lopinavir,188130,3,False,1,2,3,0.5618136395045978
ACH-000558,Lucanthone,188130,3,False,1,2,3,0.571493116462021
ACH-000558,Lumateperone (tosylate),250840,4,True,2,2,3,0.5097313028225163
ACH-000558,MK-3903,188130,3,False,1,2,3,0.526572051241163
ACH-000558,MK-8353,188130,3,False,1,2,3,0.5276564078031148
ACH-000558,ML264,188130,3,False,1,2,3,0.5191675968745016
ACH-000558,Macitentan,188130,3,False,1,2,3,0.5936745867219476
ACH-000558,Malotilate,250840,4,True,2,2,3,0.5746970180194546
ACH-000558,Mebendazole,188130,3,False,1,2,3,0.587147185456865
ACH-000558,Medroxyprogesterone acetate,250840,4,True,2,2,3,0.5219542337745177
ACH-000558,Megestrol,250840,4,True,2,2,3,0.5081007813745814
ACH-000558,Meloxicam,188130,3,False,1,2,3,0.5672301068410142
ACH-000558,Menadione,188130,3,False,1,2,3,0.6073087758464891
ACH-000558,Methotrexate,188130,3,False,1,2,3,0.565087971083825
ACH-000558,Methyl aminolevulinate (hydrochloride),188130,3,False,1,2,3,0.5528198586084091
ACH-000558,Methylprednisolone succinate,188130,3,False,2,1,3,0.5461808324031255
ACH-000558,Methylthiouracil,188130,3,False,1,2,3,0.5487482060277468
ACH-000558,Mifepristone,188130,3,False,1,2,3,0.5992824110987084
ACH-000558,Minodronic acid,188130,3,False,1,2,3,0.5115771009408387
ACH-000558,Mitoxantrone (dihydrochloride),250840,4,True,2,2,3,0.5137019614096635
ACH-000558,Monocrotaline,188130,3,False,1,2,3,0.605703502896933
ACH-000558,Mozavaptan,188130,3,False,1,2,3,0.6049008664221549
ACH-000558,NG25,188130,3,False,1,2,3,0.5265986286078775
ACH-000558,NVP-BHG712,188130,3,False,1,2,3,0.5207994471907723
ACH-000558,Nafamostat (mesylate),188130,3,False,1,2,3,0.5622495083187158
ACH-000558,Naproxen,376260,4,True,2,2,3,0.5916387604316165
ACH-000558,Neratinib,188130,3,False,1,2,3,0.5680540052091638
ACH-000558,Neratinib (maleate),250840,4,True,2,2,3,0.512398341572317
ACH-000558,Nevirapine,188130,3,False,1,2,3,0.5938765747089778
ACH-000558,Niclosamide (olamine),188130,3,False,1,2,3,0.5861106681549992
ACH-000558,Nimesulide,188130,1,False,1,0,3,0.5928134800403976
ACH-000558,Norepinephrine (hydrochloride),250840,4,True,2,2,3,0.516612183064902
ACH-000558,OTS514,188130,3,False,1,2,3,0.5316589592303195
ACH-000558,Olanzapine,250840,4,True,2,2,3,0.5076144155637059
ACH-000558,Oleic acid,188130,3,False,1,2,3,0.5176845798118322
ACH-000558,Omeprazole,188130,3,False,1,2,3,0.5558177855738053
ACH-000558,Omeprazole (sodium),188130,3,False,1,2,3,0.554169988837506
ACH-000558,Orlistat,188130,3,False,1,2,3,0.6005634401743475
ACH-000558,Ornidazole,188130,1,False,1,0,3,0.5697974804656355
ACH-000558,Osimertinib (mesylate),188130,3,False,1,2,3,0.567293892521129
ACH-000558,Ouabain (Octahydrate),188130,3,False,1,2,3,0.5600382714080689
ACH-000558,Oxaliplatin,188130,3,False,1,2,3,0.5135119332376548
ACH-000558,Oxaprozin,188130,3,False,1,2,3,0.5714186998352203
ACH-000558,PF-06260933,188130,3,False,2,1,3,0.546101100302982
ACH-000558,PH-797804,188130,3,False,1,2,3,0.5270398128953383
ACH-000558,Paclitaxel,188130,3,False,1,2,3,0.4938287354488917
ACH-000558,Palmatine (chloride),250840,4,True,2,2,3,0.5157670228033806
ACH-000558,Panobinostat,188130,3,False,1,2,3,0.5587731887524584
ACH-000558,Pasireotide (acetate),250840,4,True,2,2,3,0.5050869079891565
ACH-000558,Pemetrexed,188130,3,False,1,2,3,0.6026311593047361
ACH-000558,Pemigatinib,188130,3,False,1,2,3,0.532493488545155
ACH-000558,Penfluridol,188130,3,False,1,2,3,0.5975920905756658
ACH-000558,Pentagastrin,250840,4,True,2,2,3,0.5078257056290862
ACH-000558,Pentamidine (isethionate),313550,5,False,3,2,3,0.5303205230425769
ACH-000558,Pentoxifylline,188130,3,False,1,2,3,0.5670653271673842
ACH-000558,Peretinoin,188130,3,False,1,2,3,0.5898793387551161
ACH-000558,Perindopril (erbumine),188130,3,False,1,2,3,0.548248551533514
ACH-000558,Pexidartinib (hydrochloride),188130,3,False,1,2,3,0.5891936426938819
ACH-000558,Phenylephrine (hydrochloride),188130,3,False,1,2,3,0.5651251793972253
ACH-000558,Phenytoin (sodium),188130,3,False,1,2,3,0.5970233349279753
ACH-000558,Pimitespib,188130,3,False,1,2,3,0.5308297453888269
ACH-000558,Pimozide,188130,3,False,1,2,3,0.5765640780311486
ACH-000558,Pioglitazone,188130,3,False,1,2,3,0.5641152394620741
ACH-000558,Piroxicam,188130,3,False,1,2,3,0.5567320469887843
ACH-000558,Pitavastatin (Calcium),188130,3,False,1,2,3,0.606240365704566
ACH-000558,Plicamycin,188130,1,False,1,0,3,0.5761122627970021
ACH-000558,Ponatinib,188130,3,False,1,2,3,0.5548078456386542
ACH-000558,Posaconazole,188130,3,False,1,2,3,0.5877637803646415
ACH-000558,Pralsetinib,250840,4,True,2,2,3,0.535110030298198
ACH-000558,Pravastatin (sodium),376260,4,True,2,2,3,0.5890713868069951
ACH-000558,Procainamide (hydrochloride),188130,3,False,1,2,3,0.6025514272045925
ACH-000558,Proglumide,188130,3,False,1,2,3,0.5681603146760219
ACH-000558,Pyridoxine,250840,4,True,2,2,3,0.5209177164726518
ACH-000558,Pyridoxine (hydrochloride),250840,4,True,2,2,3,0.5037354488917238
ACH-000558,Quinestrol,250840,4,True,2,2,3,0.5043453994578218
ACH-000558,Quinidine (15% dihydroquinidine),188130,3,False,1,2,3,0.592467974273109
ACH-000558,RMC-6236,188130,3,False,1,2,3,0.5037527241800882
ACH-000558,Radotinib,250840,4,True,2,2,3,0.518948333599107
ACH-000558,Ralimetinib dimesylate,188130,3,False,2,1,3,0.5429383936639558
ACH-000558,Raltitrexed,250840,4,True,2,2,3,0.5095479189921862
ACH-000558,Ranolazine,188130,3,False,1,2,3,0.569552968691862
ACH-000558,Rapamycin,250840,4,True,2,2,3,0.513801626534843
ACH-000558,Regorafenib,376260,4,True,2,2,3,0.5462951150799978
ACH-000558,Relugolix,250840,4,True,2,2,3,0.5069287195024716
ACH-000558,Resveratrol,250840,4,True,2,2,3,0.5195901770052623
ACH-000558,Retinoic acid,250840,4,True,2,2,3,0.5047121671184819
ACH-000558,Ribociclib,188130,1,False,1,0,3,0.5792537075426567
ACH-000558,Rifaximin,188130,3,False,1,2,3,0.6001860415670015
ACH-000558,Riluzole hydrochloride,250840,4,True,2,2,3,0.5081446340296604
ACH-000558,Rimonabant,250840,4,True,2,2,3,0.5083320044649976
ACH-000558,Rimonabant (Hydrochloride),188130,1,False,1,0,3,0.5767501195981503
ACH-000558,Ritonavir,250840,4,True,2,2,3,0.5184659543932387
ACH-000558,Ropivacaine (hydrochloride monohydrate),250840,4,True,2,2,3,0.5192712486046882
ACH-000558,Rosiglitazone,188130,3,False,1,2,3,0.5969489183011747
ACH-000558,Roxadustat,188130,3,False,1,2,3,0.6019401477701589
ACH-000558,Rucaparib (phosphate),188130,3,False,1,2,3,0.5828469675224579
ACH-000558,Rutin (trihydrate),188130,3,False,1,2,3,0.5851964067400202
ACH-000558,S-Adenosyl-L-methionine (disulfate tosylate),250840,4,True,2,2,3,0.5142202200605964
ACH-000558,SBI-0640756,188130,3,False,1,2,3,0.5293254664327859
ACH-000558,Sacubitril/Valsartan,188130,3,False,1,2,3,0.584670174879073
ACH-000558,Salicylic acid,250840,4,True,2,2,3,0.5092768298516983
ACH-000558,Sapanisertib,188130,3,False,1,2,3,0.5079200552809228
ACH-000558,Saquinavir,250840,4,True,2,2,3,0.5279261680752672
ACH-000558,Selinexor ,250840,4,True,2,2,3,0.5114614893956306
ACH-000558,Sildenafil,188130,3,False,1,2,3,0.5821293786211662
ACH-000558,Silodosin,188130,3,False,1,2,3,0.6047254558018391
ACH-000558,Simotinib,188130,3,False,1,2,3,0.6085579120820709
ACH-000558,Sinomenine,250840,4,True,2,2,3,0.5127690958379844
ACH-000558,Sivelestat (sodium tetrahydrate),188130,3,False,1,2,3,0.5838834848243236
ACH-000558,Sodium Salicylate,250840,4,True,2,2,3,0.508997767501196
ACH-000558,Sonidegib,250840,4,True,2,2,3,0.5448692393557646
ACH-000558,Sulfatinib,188130,3,False,1,2,3,0.596284484133312
ACH-000558,Sulfisoxazole,313550,5,False,3,2,3,0.5291372986764471
ACH-000558,Sunitinib,188130,3,False,1,2,3,0.5745282517408176
ACH-000558,TAK-733,188130,3,False,1,2,3,0.5215861372455217
ACH-000558,TAK-901,188130,3,False,1,2,3,0.5138521235316005
ACH-000558,Tadalafil,188130,3,False,1,2,3,0.6007707436347207
ACH-000558,Talc,188130,3,False,1,2,3,0.5688725881039707
ACH-000558,Tazarotene,188130,3,False,1,2,3,0.5563759102748099
ACH-000558,Temsirolimus,250840,4,True,2,2,3,0.515890607558603
ACH-000558,Temuterkib,188130,3,False,1,2,3,0.517105193217456
ACH-000558,Terfenadine,313550,5,False,3,2,3,0.5350215276670387
ACH-000558,Tetracycline (hydrochloride),188130,3,False,1,2,3,0.589082017753681
ACH-000558,Thymol,250840,4,True,2,2,3,0.5227993940360389
ACH-000558,Thymopentin,188130,3,False,1,2,3,0.5949715622176155
ACH-000558,Tirabrutinib,188130,3,False,1,2,3,0.5744750970073885
ACH-000558,Tirabrutinib (hydrochloride),188130,3,False,1,2,3,0.550831871578164
ACH-000558,Tofacitinib,250840,4,True,2,2,3,0.5172580130760644
ACH-000558,Tofacitinib (citrate),250840,4,True,2,2,3,0.514642800191357
ACH-000558,Tolcapone,250840,4,True,2,2,3,0.5099625259129326
ACH-000558,Tolmetin,188130,3,False,1,2,3,0.5863604954021155
ACH-000558,Tomivosertib,188130,3,False,1,2,3,0.5223143570934992
ACH-000558,Topotecan (hydrochloride),376260,4,True,2,2,3,0.5897145590814862
ACH-000558,Torkinib,188130,3,False,1,2,3,0.527220538988997
ACH-000558,Trametinib,376260,6,True,2,4,3,0.5352389305267634
ACH-000558,Trametinib (DMSO_TF solvate),188130,3,False,1,2,3,0.581438367086589
ACH-000558,Tranilast,188130,3,False,1,2,3,0.5906872907032371
ACH-000558,Triamcinolone,250840,4,True,2,2,3,0.5113578376654441
ACH-000558,Triclosan,250840,4,True,2,2,3,0.5097871152926168
ACH-000558,Trifluridine,250840,4,True,2,2,3,0.5158945941636103
ACH-000558,Trimetrexate,250840,4,True,2,2,3,0.5178480306171265
ACH-000558,Tubulin inhibitor 6,188130,3,False,1,2,3,0.5208526019242014
ACH-000558,Tucatinib,188130,3,False,1,2,3,0.5148833253601233
ACH-000558,Tucidinostat,250840,4,True,2,2,3,0.5065460054217829
ACH-000558,ULK-101,188130,3,False,1,2,3,0.5313612927231169
ACH-000558,Uridine,188130,3,False,1,2,3,0.5459628979960666
ACH-000558,Valdecoxib,188130,3,False,1,2,3,0.5711529261680752
ACH-000558,Vandetanib,188130,3,False,1,2,3,0.5710306702811886
ACH-000558,Vemurafenib,188130,3,False,1,2,3,0.5004199223940892
ACH-000558,Verapamil,188130,3,False,1,2,3,0.5943337054164674
ACH-000558,Verteporfin,188130,3,False,1,2,3,0.591447403391272
ACH-000558,Vilanterol,250840,4,True,2,2,3,0.5220459256896827
ACH-000558,Vinblastine (sulfate),250840,4,True,2,2,3,0.5149577419869239
ACH-000558,Vismodegib,188130,3,False,1,2,3,0.5680752671025355
ACH-000558,Vitamin K4,188130,3,False,1,2,3,0.5589964386328603
ACH-000558,Volasertib,188130,3,False,1,2,3,0.5242279274969436
ACH-000558,Voriconazole,188130,3,False,1,2,3,0.5634986445542975
ACH-000558,Vortioxetine,188130,3,False,1,2,3,0.5679051719555627
ACH-000558,XRK3F2,188130,3,False,1,2,3,0.5205124116302556
ACH-000558,Zileuton,188130,3,False,1,2,3,0.557827034497422
ACH-000558,c-Kit-IN-1,250840,4,True,2,2,3,0.5383192473289746
ACH-000558,crizotinib,188130,3,False,1,2,3,0.5897092436081433
ACH-000558,olaparib,188130,3,False,2,1,3,0.5337904640408229
ACH-000558,palbociclib,188130,3,False,1,2,3,0.5223356189868708
ACH-000558,venetoclax,188130,3,False,1,2,3,0.5202253760697391
ACH-000558,vincristine,188130,3,False,1,2,3,0.5316802211236911
ACH-000558,γ-Oryzanol,188130,3,False,1,2,3,0.564120554935417
ACH-000580,(R)-Verapamil (hydrochloride),250840,4,True,2,2,3,0.5571240631478234
ACH-000580,(S)-Crizotinib,188130,3,False,1,2,3,0.6117418806144688
ACH-000580,18β-Glycyrrhetinic acid,250840,4,True,2,2,3,0.569083878169351
ACH-000580,4EGI-1,188130,3,False,1,2,3,0.5670759581140701
ACH-000580,5-Azacytidine,188130,3,False,1,2,3,0.5789879338755116
ACH-000580,5-Fluorouracil,188130,3,False,1,2,3,0.5732312762451496
ACH-000580,8-Hydroxyquinoline,250840,4,True,2,2,3,0.5597990751076384
ACH-000580,9-ING-41,188130,3,False,1,2,3,0.5566257375219263
ACH-000580,APTO-253,188130,3,False,1,2,3,0.5644607452293626
ACH-000580,AT7519,188130,3,False,1,2,3,0.5633976505607824
ACH-000580,AZD-7648,188130,3,False,1,2,3,0.5738850794663265
ACH-000580,AZD-8055,188130,3,False,1,2,3,0.5591399564131185
ACH-000580,AZD1390,188130,3,False,1,2,3,0.5707064264072715
ACH-000580,AZD2858,188130,3,False,1,2,3,0.5806942008185829
ACH-000580,Abemaciclib,188130,3,False,2,1,3,0.5762610960506033
ACH-000580,Abiraterone acetate,188130,3,False,1,2,3,0.568856641683942
ACH-000580,Acetazolamide,188130,3,False,1,2,3,0.5777122202732153
ACH-000580,Acetohexamide,250840,4,True,2,2,3,0.560628288949131
ACH-000580,Adagrasib,1003360,14,True,6,8,3,0.5778693589539149
ACH-000580,Adenine,250840,4,True,2,2,3,0.5577659065539786
ACH-000580,Adenosine,250840,4,True,2,2,3,0.5571958220379525
ACH-000580,Afatinib,564390,7,False,3,4,3,0.5925583373199383
ACH-000580,Aliskiren,250840,4,True,2,2,3,0.5522205389889969
ACH-000580,Allantoin,250840,4,True,2,2,3,0.5685895391484612
ACH-000580,Allopurinol,188130,3,False,1,2,3,0.5567214160420986
ACH-000580,Almonertinib (hydrochloride),250840,4,True,2,2,3,0.5666998883750598
ACH-000580,Almonertinib (mesylate),376260,4,True,2,2,3,0.6020411417636741
ACH-000580,Alpelisib,188130,3,False,1,2,3,0.5728219847977463
ACH-000580,Altretamine,188130,3,False,1,2,3,0.6179237761122628
ACH-000580,Amsacrine,250840,4,True,2,2,3,0.5524437888693988
ACH-000580,Anastrozole,188130,3,False,1,2,3,0.5547121671184819
ACH-000580,Anethole trithione,250840,4,True,2,2,3,0.547867166321161
ACH-000580,Apalutamide,188130,3,False,1,2,3,0.6160793068622761
ACH-000580,Aprepitant,188130,3,False,1,2,3,0.5739010258863552
ACH-000580,Arbutin,188130,3,False,1,2,3,0.6241960346568862
ACH-000580,Artemether,188130,3,False,1,2,3,0.5601020570881837
ACH-000580,Artesunate,250840,4,True,2,2,3,0.5554018497847233
ACH-000580,Asciminib,188130,3,False,1,2,3,0.5753574655823102
ACH-000580,Aspirin,188130,3,False,1,2,3,0.5666560357199809
ACH-000580,Ataluren,188130,3,False,1,2,3,0.566161696699091
ACH-000580,Atazanavir (sulfate),188130,3,False,1,2,3,0.5807845638654122
ACH-000580,Auranofin,188130,3,False,1,2,3,0.5693616116515176
ACH-000580,Azithromycin (hydrate),250840,4,True,2,2,3,0.5641963004305534
ACH-000580,BAY1125976,188130,3,False,1,2,3,0.557231701483017
ACH-000580,BI-3406,188130,3,False,1,2,3,0.5601180035082124
ACH-000580,BI-78D3,188130,3,False,1,2,3,0.5611970445968213
ACH-000580,Baicalin,250840,4,True,2,2,3,0.5540464040822836
ACH-000580,Balsalazide (sodium hydrate),250840,4,True,2,2,3,0.5494937011640887
ACH-000580,Belinostat,188130,3,False,1,2,3,0.5783447616010206
ACH-000580,Belumosudil,376260,4,True,2,2,3,0.604730771275182
ACH-000580,Belumosudil (mesylate),188130,3,False,1,2,3,0.5675171424015308
ACH-000580,Belzutifan,188130,3,False,1,2,3,0.5838515919842662
ACH-000580,Bendamustine,188130,3,False,1,2,3,0.6237761122627971
ACH-000580,Benproperine (phosphate),188130,3,False,1,2,3,0.6142933078190613
ACH-000580,Bentamapimod,188130,3,False,1,2,3,0.5686971774836549
ACH-000580,Benztropine (mesylate),188130,3,False,1,2,3,0.5719396162228246
ACH-000580,Berbamine,313550,5,False,3,2,3,0.565842768298517
ACH-000580,Berbamine (dihydrochloride),376260,4,True,2,2,3,0.6062137883378514
ACH-000580,Berberine (chloride hydrate),250840,4,True,2,2,3,0.5572476479030458
ACH-000580,Bergenin,250840,4,True,2,2,3,0.5639052782650295
ACH-000580,Bestatin,188130,3,False,1,2,3,0.6130388561101366
ACH-000580,Bestatin (hydrochloride),188130,3,False,1,2,3,0.5702333492797533
