gene,n_pairs,r
ISY1,1584,0.0649
MPV17,1576,0.0649
LHB,463,0.0648
LRRC74B,787,0.0648
OPN5,781,0.0648
MEF2C-AS2,1428,0.0648
SCG3,1432,0.0648
NOXO1,1151,0.0647
MRPL19,1586,0.0647
PFKFB1,1440,0.0647
VSIG2,1027,0.0647
PAPSS2,1584,0.0646
PLAC1,1527,0.0646
GAPLINC,1493,0.0646
TMEM204,1309,0.0646
PLA2G4E,786,0.0646
FADS6,618,0.0646
CLDN18,1476,0.0646
NWD2,1294,0.0645
CALCB,1408,0.0645
C1QTNF12,1402,0.0645
PHLDA3,1534,0.0645
CDO1,1103,0.0645
PRSS56,177,0.0645
DEGS2,1313,0.0645
PIK3CG,812,0.0645
CCDC140,259,0.0644
MRPL46,1530,0.0644
NR0B2,172,0.0643
DVL3,1573,0.0643
DNAJB7,973,0.0643
KCNT1,937,0.0643
FOXD3-AS1,1187,0.0643
SLC24A4,1337,0.0642
SPAG7,1560,0.0642
OR11G2,118,0.0642
MEI4,1364,0.0642
PLEK,500,0.0641
CYP21A2,241,0.0641
CDH17,1515,0.0641
SULT1C4,714,0.0641
ZNF540,1528,0.064
KCNH7,1491,0.064
ATP6V1E2,1563,0.064
COX6B1,1574,0.064
PIGX,1553,0.064
ACHE,1408,0.064
PIGH,1558,0.064
SPINK4,1251,0.0639
STX10,1544,0.0639
MIR217HG,1070,0.0639
ELAVL2,1503,0.0639
LHX6,1354,0.0639
CWH43,539,0.0639
NUDT4,1598,0.0639
FAM178B,1371,0.0639
PTH,502,0.0638
RASSF6,1562,0.0637
FKTN,1584,0.0637
KCNMA1-AS3,1266,0.0637
CYP4Z1,1037,0.0636
HLA-DPB1,1078,0.0636
MYLK4,1502,0.0636
KCNJ11,1437,0.0636
CBLN2,816,0.0636
PRKAB1,1551,0.0636
PDLIM1,1575,0.0636
LEXM,1028,0.0635
CD37,1302,0.0635
ELN,1242,0.0635
RGSL1,1302,0.0635
FXYD4,307,0.0635
C1QL4,1003,0.0635
TMEM231,1537,0.0635
FEV,64,0.0634
TMEM212,1268,0.0634
RMDN3,1555,0.0634
PKHD1,1492,0.0634
FAM229B,1511,0.0634
DOK5,1466,0.0633
TRAPPC3L,915,0.0633
CHADL,1476,0.0632
CDH16,278,0.0631
ZBTB20-AS2,1081,0.063
TTC9B,752,0.063
PTPN5,790,0.063
MBD3L1,923,0.063
ATP1A1-AS1,1551,0.063
POTEH,767,0.0629
WDR93,1454,0.0628
RAB15,1518,0.0628
SOX21-AS1,1343,0.0628
EGFL6,805,0.0628
PLAC4,1490,0.0627
SDR42E2,1331,0.0627
SMCO3,1066,0.0627
WDR5,1557,0.0627
PRR3,1539,0.0627
MYH4,348,0.0627
CHRNB3,911,0.0627
DVL1,1552,0.0626
IL4,335,0.0626
LAIR1,348,0.0626
ZNF154,1413,0.0626
PNMA6A,790,0.0625
CDC42SE1,1583,0.0625
HMCN2,1379,0.0625
PLPPR1,1384,0.0625
TAS1R3,641,0.0625
VILL,1384,0.0624
CCM2L,1183,0.0623
GFI1,1332,0.0623
HLA-DRB5,747,0.0623
TRAPPC6A,1529,0.0623
PAMR1,1390,0.0623
SOX5-AS1,1121,0.0623
SLC2A2,905,0.0623
TMEM53,1509,0.0623
TMEM74,1370,0.0622
PAGE2,316,0.0622
HSD17B13,1478,0.0622
SF3B5,1560,0.0622
SUSD5,1435,0.0622
FAM66E,314,0.0622
MTFR2,1543,0.0622
SEMA6C,1509,0.0622
ROPN1B,880,0.0621
AKR1E2,1449,0.0621
PEX16,1532,0.0621
CLRN2,210,0.0621
ZNF410,1580,0.0621
TFR2,1463,0.0621
ZSCAN1,329,0.0621
CASC6,741,0.0621
SLC6A1,691,0.0621
PRDM11,1530,0.0621
GRIK3,1190,0.0621
UNC93A,875,0.062
TCF4-AS1,1120,0.062
VEGFB,1568,0.062
PIWIL2,1521,0.062
PPOX,1542,0.062
GSTZ1,1514,0.062
MS4A5,542,0.062
CARD8-AS1,1377,0.062
NEUROD2,283,0.0619
ZIC3,168,0.0619
PDCD4-AS1,1318,0.0618
SNAI3-AS1,1543,0.0618
DNM1,1571,0.0618
SGSM1,1556,0.0618
SLC22A31,668,0.0618
INE2,345,0.0617
SLC12A1,1234,0.0617
FGF14-AS1,134,0.0617
NHLRC1,730,0.0617
RGCC,1404,0.0617
JADE3,1579,0.0616
BIK,1523,0.0616
NMUR2,923,0.0616
DYTN,1070,0.0616
LIPE,1459,0.0616
CCDC115,1538,0.0616
MS4A2,398,0.0616
NPAS1,1548,0.0615
ELMOD1,1333,0.0615
LAMTOR1,1579,0.0615
ZNF780B,1583,0.0615
BBS10,1529,0.0615
RIPPLY2,387,0.0615
PEX5L-AS2,472,0.0615
PRDM12,725,0.0615
SNTN,949,0.0614
STPG2-AS1,1089,0.0614
ADAM7,957,0.0614
PSMD10,1574,0.0614
KCNQ5-AS1,474,0.0614
CNTN2,1031,0.0614
CHST7,1531,0.0613
GLIDR,852,0.0613
IQSEC3,1065,0.0613
RNASET2,1577,0.0612
C2CD3,1595,0.0612
ITGAD,1150,0.0612
MAGEE1,1006,0.0612
WNT16,1293,0.0612
IL13,1150,0.0612
CLMAT3,1321,0.0612
GLT6D1,349,0.0611
WDR64,1357,0.0611
RGMA,1277,0.0611
HCN4,793,0.0611
CD177,350,0.0611
HCG27,1505,0.061
PKMYT1,1519,0.0609
TRIM48,122,0.0609
UTS2,1133,0.0609
CYB561D2,1541,0.0608
EPB41L3,1590,0.0607
TIMM9,1556,0.0607
FAM153B,1236,0.0607
DHRS4-AS1,1549,0.0605
KIF6,1512,0.0605
RAB12,1595,0.0605
TMEM79,1529,0.0604
FRMPD3-AS1,439,0.0604
FOXN3-AS1,913,0.0604
PPP1R3F,1518,0.0604
TNN,1271,0.0604
BTNL8,1238,0.0603
RGPD8,1530,0.0603
RFNG,1522,0.0603
BTN1A1,599,0.0603
LTF,737,0.0603
FSD1,1419,0.0602
FRMPD2,943,0.0602
MT1F,1445,0.0601
MTX1,1477,0.0601
ITGA7,1496,0.0601
TNFSF11,624,0.0601
HTRA2,1533,0.0601
ZEB2-AS1,617,0.0601
RNF126,1570,0.06
ALDH16A1,1528,0.06
ZIK1,1068,0.06
NEK4,1566,0.06
ABCA8,1170,0.06
NOXRED1,1544,0.0599
NCKAP1L,1059,0.0599
OAZ2,1573,0.0599
PILRA,1560,0.0599
TPRX1,542,0.0599
SHISA4,1492,0.0599
NMRK2,1045,0.0598
GPHB5,617,0.0598
NDUFS2,1572,0.0598
KCNB1,1454,0.0598
FXYD7,935,0.0597
MOCOS,1570,0.0597
ZNF560,1191,0.0597
MIR3945HG,550,0.0597
MED14OS,986,0.0597
ANGPTL7,667,0.0597
NEK5,1520,0.0597
SPATC1,1512,0.0597
RGL4,1026,0.0596
ME2,1582,0.0595
GNA14-AS1,1284,0.0595
SCGB1D2,110,0.0595
SAAL1,1551,0.0595
MAB21L1,543,0.0595
DIAPH3-AS2,1214,0.0595
TEX101,864,0.0595
WDTC1,1576,0.0594
GNPTG,1565,0.0593
PDZD11,1540,0.0593
CACNA2D2,1384,0.0593
ABCC10,1546,0.0593
PAX7,1329,0.0593
TNFAIP8L3,1435,0.0593
ANGEL2,1576,0.0593
SLCO1A2,1253,0.0592
CRLF1,1537,0.0592
BBS7,1570,0.0592
TMEM121,1184,0.0591
XKR3,499,0.0591
SCGN,1018,0.0591
DNAJC9-AS1,1359,0.0591
TEX36,1424,0.0591
FAM3D-AS1,1085,0.059
PHF24,820,0.059
TMEM196,682,0.0589
SMIM10L1,1555,0.0589
UBAC1,1576,0.0589
NADK,1564,0.0588
CCDC51,1506,0.0588
NEBL-AS1,359,0.0588
GPR84,869,0.0587
CCDC28B,1498,0.0587
C7,1069,0.0587
PRSS12,1529,0.0587
NUCB1-AS1,1398,0.0586
STARD7-AS1,1546,0.0586
AIRE,171,0.0586
TCEAL1,1533,0.0586
CLDND2,1192,0.0586
ZBTB14,1543,0.0586
NEURL2,1481,0.0586
LINGO4,212,0.0585
DDN-AS1,1501,0.0585
MRPL52,1563,0.0585
MAGIX,1372,0.0585
ALOX15,855,0.0585
GABRA2,1424,0.0585
SPACA9,1509,0.0585
LACTB2-AS1,1436,0.0584
IGLL1,269,0.0584
SEC62,1599,0.0584
TRIM63,640,0.0584
TRDN,1297,0.0584
MIR4422HG,1292,0.0584
SERHL2,1495,0.0583
AMBN,323,0.0583
FYB2,1239,0.0583
SYT6,949,0.0583
TMIGD2,749,0.0582
SCOC-AS1,1450,0.0581
TOR3A,1533,0.0581
RUNDC3B,1499,0.0581
DPT,914,0.0581
SULT6B1,1168,0.058
STK35,1597,0.0579
FGF23,472,0.0579
LRRC71,1018,0.0579
RND2,1240,0.0578
AGAP2-AS1,548,0.0578
ENDOG,1486,0.0578
ZDHHC24,1547,0.0578
SEC62-AS1,1406,0.0577
ERICH3,1172,0.0577
FOXP1-AS1,1287,0.0577
MEDAG,865,0.0577
ZNF280A,946,0.0576
BATF3,1420,0.0576
DEFB119,143,0.0576
CHRNB1,1569,0.0575
IAH1,1559,0.0575
ZFR2,1336,0.0574
KCNC1,1475,0.0574
SUCLA2,1591,0.0573
HLX-AS1,1282,0.0572
PTPN20,1112,0.0572
TLCD1,1495,0.0572
OLFM1,1474,0.0572
HLA-DQB1,1020,0.0571
TCTN2,1562,0.0571
MRPL28,1541,0.0571
GTSF1,1329,0.0571
WFDC2,1443,0.057
KANSL1-AS1,1393,0.0569
STEAP3-AS1,1490,0.0569
C5AR2,842,0.0568
IDI2,1339,0.0567
B3GALT2,1435,0.0567
FAAH,1463,0.0567
EXOSC10,1587,0.0566
GKN1,252,0.0566
SLC25A41,1221,0.0566
MTURN,1580,0.0566
ALLC,1253,0.0565
TGFB3,1502,0.0565
DCTN3,1539,0.0565
GNG3,381,0.0564
SURF6,1577,0.0563
ATCAY,1435,0.0563
MYCNOS,920,0.0563
MIGA2,1555,0.0562
MDH1B,1223,0.0561
OLAH,1139,0.0561
DEFB131B,1053,0.0561
TUSC1,1122,0.0561
IL2RA,977,0.0561
SHANK2-AS1,928,0.0561
ORMDL1,1571,0.0561
TRAPPC2L,1539,0.056
CTXND1,1018,0.056
NALCN-AS1,1425,0.056
MBOAT4,952,0.0559
SUZ12,1592,0.0559
PINK1-AS,1522,0.0559
RSPH10B,1263,0.0558
GLRA4,325,0.0558
S100A8,977,0.0557
IGFBPL1,1042,0.0557
HES7,1476,0.0556
WDR18,1531,0.0556
ATF5,1570,0.0556
CACNA1S,921,0.0556
SLC2A8,1523,0.0556
CES3,1407,0.0556
RAB11B-AS1,1541,0.0556
SNX18,1553,0.0556
EIF3D,1598,0.0555
KCNK12,1280,0.0555
ACADL,876,0.0555
KL,638,0.0555
DDX20,1546,0.0555
TSPEAR,1454,0.0554
PCDH8,65,0.0554
SLC5A7,214,0.0554
MYCN,1187,0.0554
FAM182A,1362,0.0554
NPFFR2,1380,0.0554
CR1,1184,0.0553
FEZ1,1532,0.0552
PAGE5,835,0.0552
LHFPL3-AS1,1566,0.0552
TMEM38A,1546,0.0552
MIR200CHG,1018,0.0552
IL20,250,0.0551
TGM3,867,0.0551
RHBG,718,0.0551
DESI1,1559,0.0551
RFC1,1598,0.055
NT5C1B,867,0.055
PGM1,1582,0.055
IFT46,1535,0.055
CLEC19A,866,0.055
SPIN2B,1498,0.055
SDS,1248,0.0549
ACVR2B-AS1,1094,0.0549
CLEC11A,1470,0.0549
CALR3,41,0.0549
PRKX,1580,0.0548
CD27-AS1,1540,0.0548
ALAS2,1025,0.0548
SCARA5,1474,0.0548
HLA-DOA,188,0.0547
PRRG3,66,0.0547
THG1L,1537,0.0547
ANKRD33,183,0.0547
RHOXF1-AS1,1425,0.0546
CHAC2,1461,0.0546
HOXB13,1233,0.0546
NHLH2,92,0.0546
PCAT19,845,0.0545
DGKH,1599,0.0545
PAFAH1B3,1527,0.0545
ASZ1,718,0.0545
FPR2,351,0.0544
MRPL48,1583,0.0544
MAEL,1163,0.0544
ETFBKMT,1502,0.0544
SKAP1-AS1,1239,0.0544
SGPL1,1581,0.0544
FAM24B,1529,0.0543
GON7,1520,0.0543
PPA2,1598,0.0543
OSBPL11,1563,0.0543
SLITRK2,440,0.0542
FCER1G,1195,0.0542
FBXL6,1506,0.0542
CALML6,505,0.0542
PUSL1,1507,0.0542
BMX,1304,0.0541
KIF5A,1506,0.0541
TAT-AS1,943,0.0541
EFCC1,1175,0.0541
PPP1R2,1598,0.054
IFITM2,1574,0.054
UGT3A2,655,0.054
ZNF679,789,0.054
OXA1L,1568,0.054
REN,1177,0.054
DSG4,1176,0.054
MT1G,1373,0.0539
EGFL8,1531,0.0539
COQ3,1548,0.0539
ETNPPL,460,0.0538
ASTN2-AS1,1252,0.0538
CAMLG,1582,0.0538
VASH1-AS1,1388,0.0537
NFIA-AS2,1256,0.0537
ATP11AUN,1126,0.0536
TMEM128,1543,0.0536
DCUN1D2-AS,1163,0.0536
ZNF599,1434,0.0536
GPR85,541,0.0535
HOMER2,1568,0.0535
MIF-AS1,1376,0.0535
KNDC1,1512,0.0534
PDE4A,1547,0.0534
KCNK17,219,0.0534
DOHH,1539,0.0534
NPB,868,0.0534
HYKK,1513,0.0534
ZNF688,1488,0.0534
HARBI1,1503,0.0533
C1D,1567,0.0533
MYCNUT,1015,0.0533
KNG1,719,0.0533
ZNF256,1424,0.0533
SPINK9,350,0.0532
LSM6,1547,0.0532
CYSLTR1,932,0.0532
TOMM40L,1471,0.0531
CCDC142,1563,0.0531
TDRD1,432,0.0531
IQCH-AS1,1542,0.053
FAM53A,1526,0.053
IGF2-AS,780,0.0529
SLC15A5,1203,0.0529
ZIM2,638,0.0529
ERVV-2,346,0.0528
EFCAB6-AS1,730,0.0528
RGS10,1550,0.0528
SERTAD4-AS1,1116,0.0528
ADAM18,1004,0.0528
NPY1R,846,0.0527
STMND1,561,0.0526
GGT5,991,0.0526
KRTAP3-1,448,0.0526
CEACAM3,263,0.0526
MAST4-AS1,872,0.0526
HAPLN1,999,0.0525
SASH3,789,0.0524
RNF157-AS1,1036,0.0524
ADPGK-AS1,928,0.0524
THOC3,1548,0.0524
GDF7,738,0.0524
ERAS,872,0.0524
VPS52,1550,0.0523
NAALADL2-AS2,1320,0.0523
FBXO2,1501,0.0523
CECR3,393,0.0523
ALAD,1546,0.0523
CX3CR1,257,0.0522
SNAI3,1400,0.0522
WDR87,648,0.0522
GPR171,350,0.0522
TOPAZ1,1194,0.0522
GDE1,1569,0.0521
CD8B,716,0.0521
ZBBX,1268,0.052
MORN5,898,0.052
CIART,1466,0.052
SAMD7,712,0.052
PRKX-AS1,1089,0.0519
ZNRF3-AS1,1114,0.0519
S1PR5,854,0.0519
ZNF32-AS3,1395,0.0519
C1QTNF4,1225,0.0518
GGCX,1546,0.0518
KLF16,1541,0.0517
PTRH2,1586,0.0517
DNAJC5G,734,0.0517
ANKRD9,1499,0.0517
SOWAHD,674,0.0516
EID2,1539,0.0516
GPR18,1294,0.0515
LRP4-AS1,1470,0.0515
POU6F1,1539,0.0515
ZNF444,1558,0.0515
SLC43A1,1517,0.0515
CD84,441,0.0515
ZNF821,1561,0.0515
S1PR1,994,0.0514
POLR2I,1542,0.0514
IRX6,347,0.0514
POTEG,703,0.0514
ALKAL1,765,0.0514
LMX1B,1436,0.0514
GK-AS1,1348,0.0514
ARAP1-AS2,778,0.0513
MRPL51,1571,0.0512
COMMD9,1541,0.0512
YPEL5,1590,0.0512
PTDSS2,1551,0.0511
PRPH2,1361,0.0511
PTGDS,711,0.0511
LAGE3,1536,0.0511
MANBAL,1568,0.051
RFPL2,847,0.051
ARSF,945,0.051
SMARCA5-AS1,848,0.051
KCTD6,1527,0.0509
ITGB2-AS1,863,0.0509
CLEC1B,313,0.0509
BTAF1,1600,0.0508
CNKSR2,1517,0.0508
RWDD4,1540,0.0508
THAP7-AS1,1462,0.0508
SURF2,1518,0.0508
MORC1,1170,0.0508
DALRD3,1543,0.0507
STAB1,1042,0.0507
DNAI1,1520,0.0507
CNMD,1207,0.0506
EIF1,1600,0.0506
AIF1L,1511,0.0506
CCDC81,1482,0.0506
ARR3,1018,0.0505
P2RX3,516,0.0505
ADGRL3-AS1,1508,0.0505
PRKCQ-AS1,1324,0.0505
ST8SIA2,936,0.0504
STOX1,1508,0.0504
NCF1,1035,0.0504
SLC11A1,1212,0.0504
SOX30,1309,0.0504
RUNDC3A-AS1,1507,0.0504
ACCS,1485,0.0504
NINJ2,1442,0.0503
LARS2-AS1,1312,0.0503
FFAR2,565,0.0503
DIAPH3-AS1,1402,0.0502
PODN,1007,0.0502
CYBB,856,0.0502
MCUR1,1568,0.0502
EQTN,541,0.0502
TIMM13,1544,0.0502
ATP2A1-AS1,1431,0.0502
CD34,622,0.0502
ZDHHC15,1303,0.0502
PCDH17,1387,0.0501
CA7,811,0.0501
ZNF580,1533,0.0501
PRSS57,673,0.05
CCNO,1392,0.05
FMO1,1174,0.05
CYP3A7,1201,0.05
PSMG4,1544,0.0499
FAM153A,1070,0.0499
FXYD6,1403,0.0499
RUNDC3A,1117,0.0499
NMBR,1377,0.0498
SLITRK4,1313,0.0498
WDFY4,1151,0.0498
CRYBB1,226,0.0498
TPO,1262,0.0498
ECE2,999,0.0497
FAM167B,841,0.0497
WWC3-AS1,1087,0.0497
CRH,874,0.0496
SLC39A12,1111,0.0496
CRYBA2,416,0.0496
ETV3L,983,0.0496
SORCS1,1521,0.0495
KCNJ16,1218,0.0495
CRYBA4,269,0.0495
ASPHD2,1457,0.0495
QSOX2,1554,0.0494
MESD,1579,0.0494
LHCGR,1006,0.0494
BTBD9-AS1,259,0.0494
PANCR,777,0.0493
TBPL2,1066,0.0493
MIR4500HG,1537,0.0493
FMO2,336,0.0493
STX19,1465,0.0493
FAM66C,1462,0.0492
SOX7,1448,0.0491
AP4S1,1567,0.0491
TOB1-AS1,1442,0.0491
ZSCAN16,1458,0.049
FAM86B1,889,0.049
HAR1B,1150,0.049
GOLGA8O,314,0.049
STKLD1,1423,0.0489
CXCL14,478,0.0488
FUT7,245,0.0488
VSX2,375,0.0488
NYX,624,0.0487
FAM90A1,983,0.0487
ARL13A,1174,0.0487
VTN,848,0.0487
ZEB1-AS1,1523,0.0487
MMACHC,1530,0.0487
UBE2K,1600,0.0487
CSTA,1291,0.0486
TMPRSS11E,932,0.0486
ETFB,1567,0.0486
ABCG5,986,0.0486
ZBTB16,1098,0.0486
ANGPTL8,1033,0.0485
MOGAT1,1192,0.0485
EGFR-AS1,1220,0.0485
C2CD4D,516,0.0485
VWC2L,1322,0.0484
APOO,1553,0.0484
HSPA12B,722,0.0484
NDUFB7,1548,0.0483
FOXN1,399,0.0483
NAT16,1162,0.0483
ADGRG2,1490,0.0483
TSR3,1541,0.0483
ADCK2,1524,0.0483
SMIM6,983,0.0482
KRTAP5-9,20,0.0482
RIF1,1599,0.0482
TMEM251,1513,0.0482
UST-AS1,337,0.0482
APOBEC2,1356,0.0482
DKKL1,1229,0.0481
KISS1R,1062,0.0481
SLC9A4,384,0.0481
FMO4,1470,0.048
KCNE1,1479,0.048
FREM3,1316,0.048
CTAG2,254,0.048
ATPAF2,1553,0.048
BTLA,1332,0.048
MHENCR,1490,0.0479
BTNL2,295,0.0479
ANXA8L1,630,0.0479
KY,990,0.0479
TMED7,1591,0.0479
NDUFS3,1556,0.0479
ATP6V1G2,1486,0.0479
FAM66A,1049,0.0479
NOL4,1530,0.0479
CLEC14A,24,0.0478
CDK5R1,1500,0.0478
MCCC2,1581,0.0478
OR3A3,171,0.0478
CX3CL1,1406,0.0477
RNF212B,1335,0.0477
CCR8,27,0.0477
FAM107A,1041,0.0476
ZNF596,1504,0.0476
SELE,609,0.0476
TRIM6,1424,0.0475
GALNT9,1351,0.0475
LHX5-AS1,159,0.0475
ACSBG2,1317,0.0475
MFSD5,1528,0.0474
PSG2,635,0.0474
ACSM2B,260,0.0473
ADIPOR1,1583,0.0473
TRNT1,1575,0.0473
CCDC90B,1575,0.0473
MPZ,826,0.0472
EXO5,1431,0.0472
RPE65,1157,0.0471
SLC7A14,1181,0.0471
DLGAP1-AS3,529,0.0471
SLC25A38,1542,0.0471
INHBC,1104,0.047
CRX,549,0.047
ROMO1,1573,0.047
HAAO,1242,0.0469
MMD,1542,0.0469
TPH1,1337,0.0469
TM4SF20,1154,0.0469
IL21R,1077,0.0468
PCOLCE,1544,0.0468
MSTN,580,0.0468
ADH6,432,0.0467
STX16,1593,0.0467
SMIM15-AS1,1533,0.0467
CD300LF,437,0.0467
SLC52A1,1285,0.0466
TRMT13,1586,0.0466
IQCA1,1438,0.0466
ARRDC1,1535,0.0466
ZNF80,182,0.0466
PLD4,853,0.0465
ERAL1,1542,0.0465
GRHPR,1564,0.0465
CTRL,1276,0.0464
TRPV4,1433,0.0463
VIPR1-AS1,1186,0.0463
SCRN2,1532,0.0463
OTOGL,1359,0.0462
SPDYE16,723,0.0462
USP30-AS1,706,0.0462
HCRT,426,0.0462
IP6K3,617,0.0462
PTH1R,1052,0.0461
S100A5,832,0.0461
GPN2,1566,0.0459
HCG24,83,0.0459
PABPC5-AS1,432,0.0459
ING5,1573,0.0458
PSPC1-AS2,853,0.0457
TEX46,1291,0.0457
SNX11,1540,0.0457
URB1-AS1,1480,0.0456
CD163,462,0.0456
IQUB,1530,0.0456
DNAAF4,1536,0.0456
SERF1B,1126,0.0456
SMR3B,311,0.0456
SCML4,1302,0.0455
CES2,1571,0.0455
NDST4,1293,0.0454
TMEM262,1097,0.0454
LRRC37A,1424,0.0453
NUTM2G,1054,0.0453
MRPS15,1562,0.0453
SLC2A4,1065,0.0453
TUBB2B,1530,0.0453
FAM181A-AS1,146,0.0452
LRRC72,1029,0.0451
ZNF252P-AS1,842,0.0451
PRDX6,1586,0.0451
CLCA4,452,0.045
EID2B,1504,0.045
TOE1,1520,0.0449
CHRFAM7A,569,0.0447
PRSS27,1466,0.0447
HSBP1L1,1537,0.0447
VWA3B,1337,0.0447
LRRC38,847,0.0447
TEX11,1429,0.0447
NDUFC2,1557,0.0446
KLRB1,1010,0.0446
TRIM17,1243,0.0445
EPHX4,1374,0.0445
PGA5,105,0.0445
LYRM2,1557,0.0445
IL17D,1409,0.0445
TAS1R1,1191,0.0445
TBX21,697,0.0444
OTUD6B-AS1,1580,0.0444
ZBTB11-AS1,1372,0.0444
PRKAR2A-AS1,1110,0.0444
SLC22A10,475,0.0443
RSPO4,1274,0.0443
ACTRT3,1128,0.0443
APOA5,38,0.0441
LENG1,1531,0.0441
ALKBH3-AS1,1093,0.0441
COMMD6,1573,0.0441
CHL1,1558,0.0441
FUNDC2,1545,0.0441
WEE2,1081,0.044
NME3,1487,0.044
ACTL8,641,0.0439
RAC3,1515,0.0439
TSSK6,1440,0.0439
PLK5,1450,0.0438
PPIG,1598,0.0438
IFT20,1577,0.0437
TRAPPC5,1535,0.0437
SLC4A9,1257,0.0437
RDH16,1042,0.0436
SPDYE2,1077,0.0436
EHMT2-AS1,1059,0.0436
P2RY12,1058,0.0435
SDHAF4,1542,0.0435
MRGPRF,506,0.0435
DPP9-AS1,1248,0.0434
TMEM121B,885,0.0434
PEPD,1573,0.0434
WWC2-AS1,1092,0.0434
CCDC121,1470,0.0434
WWC2-AS2,1009,0.0433
ANKRD61,1268,0.0433
MIR3976HG,1285,0.0432
KLHDC8B,1404,0.0432
TSGA13,593,0.0431
ZFHX2-AS1,1536,0.0431
YBEY,1536,0.0431
DNAJC19,1543,0.0431
GHET1,1081,0.0431
WDFY3-AS1,1446,0.043
FBXO40,831,0.043
TMEM176A,804,0.043
PKD1L3,1488,0.043
KLHDC9,1078,0.0429
RBM17,1593,0.0429
SSTR2,1402,0.0429
EIF2B1,1554,0.0428
PCAT5,378,0.0428
C1QTNF8,127,0.0427
HOTAIRM1,1537,0.0426
COLCA1,849,0.0426
CYP51A1-AS1,1414,0.0425
PGR,1331,0.0424
RAB33A,1153,0.0424
SPATA45,911,0.0423
MRPL36,1547,0.0423
OSBPL10-AS1,1203,0.0423
TCEAL3,1554,0.0423
SAMM50,1551,0.0423
HMX1,701,0.0423
NDUFA2,1558,0.0423
TTBK1,887,0.0422
ZNF641,1523,0.0422
PSG1,1136,0.0422
GPC4,1535,0.0421
COL2A1,543,0.0421
SMIM29,1534,0.0421
ZNF831,986,0.0421
CDH9,1230,0.042
INSL3,891,0.042
REM2,1374,0.042
VCX3B,173,0.042
TESMIN,1526,0.0419
BLOC1S1,1549,0.0419
CCR2,111,0.0419
F12,1519,0.0419
IDNK,1537,0.0419
FCRL6,258,0.0419
PRSS35,446,0.0418
WNT5A-AS1,152,0.0418
RGR,473,0.0418
CDH20,1374,0.0417
SLC18A2,1391,0.0417
TMEM233,1250,0.0417
DLK2,1382,0.0416
MRPS18B,1579,0.0416
MED29,1577,0.0416
AFG3L2,1582,0.0416
CHRM3-AS2,1343,0.0415
ANAPC10,1598,0.0415
MYOZ1,806,0.0415
KCNB2,1514,0.0414
A2M-AS1,1007,0.0413
DGKK,731,0.0413
MFSD2B,1534,0.0413
PIK3R5,1164,0.0412
PLN,1273,0.0411
MAP2K2,1581,0.0411
CCR5,90,0.041
WDR86-AS1,159,0.041
TMSB4Y,510,0.0409
TMEM50A,1588,0.0409
SLC22A6,1047,0.0409
HPGDS,1119,0.0409
CACNA2D3-AS1,632,0.0409
CCR6,1255,0.0408
CTU1,1514,0.0408
CLEC2A,557,0.0407
ANGPTL3,1261,0.0407
ZBTB46-AS1,1035,0.0407
CASC18,1071,0.0407
CAHM,1038,0.0406
ITPKB-AS1,547,0.0406
RPAIN,1578,0.0406
ELF5,883,0.0405
ZBTB20-AS5,1512,0.0405
CCDC22,1536,0.0405
KLRC4,1030,0.0405
OR6C6,63,0.0405
ENKD1,1510,0.0405
ACER1,999,0.0405
ADAMTS9-AS1,1002,0.0404
ZNF530,1435,0.0404
TMEM208,1565,0.0403
VPS13A-AS1,219,0.0403
OR1L8,935,0.0402
PHOX2A,452,0.0402
ZNF671,1360,0.0402
LAIR2,793,0.0402
GALT,1546,0.0402
TMEM132E,543,0.0402
FMR1-AS1,889,0.0401
FOXD4L1,246,0.04
CD14,1079,0.04
SMIM10L2B,767,0.0399
ITPK1-AS1,1073,0.0399
PDZK1,1473,0.0399
IBA57,1559,0.0398
ZNF100,1529,0.0398
ATP13A4,1453,0.0398
L1TD1,816,0.0397
GUCA2A,254,0.0397
YPEL4,1269,0.0397
SLC25A30-AS1,870,0.0397
SAXO2,1475,0.0396
IL5,1072,0.0396
KLK4,541,0.0396
GAB3,1351,0.0395
TRUB2,1542,0.0395
ADORA2A-AS1,1374,0.0395
TMEM114,963,0.0394
DLG5,1591,0.0394
CYP3A43,1180,0.0394
C2CD4A,1105,0.0393
SELENOH,1575,0.0393
LST1,1080,0.0393
RAMP2-AS1,716,0.0393
WDR7-OT1,1319,0.0393
TECR,1556,0.0392
NUTM1,758,0.0392
FBXO48,1516,0.0392
GAPT,23,0.0391
ADAM32,1588,0.0391
ACTG2,1090,0.0391
PANO1,1261,0.039
LMO2,1287,0.039
LY6G5C,1313,0.0389
LYL1,781,0.0389
UBE2Q1,1571,0.0389
CAGE1,1320,0.0388
RIT2,1463,0.0388
PPP4R1-AS1,1090,0.0388
ERVH48-1,648,0.0388
THEGL,1333,0.0388
MRO,572,0.0387
EXOSC4,1516,0.0387
MAT1A,864,0.0387
ASPRV1,822,0.0386
ATP6V1C1,1594,0.0386
BHMT,715,0.0386
FANCF,1502,0.0386
PTPRC,1254,0.0386
NUDT7,1483,0.0386
TOMM7,1590,0.0385
CCDC152,1378,0.0385
TCN2,1379,0.0385
B3GALNT1,1436,0.0385
DMRT1,1038,0.0384
ATP6V1F,1560,0.0384
TOR1B,1565,0.0384
VSTM5,1233,0.0384
